sl_no,g_symbol,g_id,g_st,g_ed,strand,trans_id,exon_no,exon_st,exon_ed,exon_sz
8014,BRCA1,672,43170327,43044295,minus,NM_001407610.1,19,43051117,43051063,55
8015,BRCA1,672,43170327,43044295,minus,NM_001407610.1,20,43049194,43049121,74
8016,BRCA1,672,43170327,43044295,minus,NM_001407610.1,21,43047703,43047643,61
8017,BRCA1,672,43170327,43044295,minus,NM_001407610.1,22,43045802,43044295,1508
8018,BRCA1,672,43170327,43044295,minus,NM_001408442.1,1,43125364,43124017,1348
8019,BRCA1,672,43170327,43044295,minus,NM_001408442.1,2,43115779,43115726,54
8020,BRCA1,672,43170327,43044295,minus,NM_001408442.1,3,43106533,43106456,78
8021,BRCA1,672,43170327,43044295,minus,NM_001408442.1,4,43104956,43104868,89
8022,BRCA1,672,43170327,43044295,minus,NM_001408442.1,5,43104261,43104122,140
8023,BRCA1,672,43170327,43044295,minus,NM_001408442.1,6,43099880,43099775,106
8024,BRCA1,672,43170327,43044295,minus,NM_001408442.1,7,43094860,43094744,117
8025,BRCA1,672,43170327,43044295,minus,NM_001408442.1,8,43091032,43090944,89
8026,BRCA1,672,43170327,43044295,minus,NM_001408442.1,9,43082572,43082404,169
8027,BRCA1,672,43170327,43044295,minus,NM_001408442.1,10,43076614,43076488,127
8028,BRCA1,672,43170327,43044295,minus,NM_001408442.1,11,43074521,43074331,191
8029,BRCA1,672,43170327,43044295,minus,NM_001408442.1,12,43071238,43070928,311
8030,BRCA1,672,43170327,43044295,minus,NM_001408442.1,13,43067695,43067608,88
8031,BRCA1,672,43170327,43044295,minus,NM_001408442.1,14,43063951,43063874,78
8032,BRCA1,672,43170327,43044295,minus,NM_001408442.1,15,43063373,43063333,41
8033,BRCA1,672,43170327,43044295,minus,NM_001408442.1,16,43057135,43057052,84
8034,BRCA1,672,43170327,43044295,minus,NM_001408442.1,17,43051117,43051063,55
8035,BRCA1,672,43170327,43044295,minus,NM_001408442.1,18,43049194,43049121,74
8036,BRCA1,672,43170327,43044295,minus,NM_001408442.1,19,43047703,43047643,61
8037,BRCA1,672,43170327,43044295,minus,NM_001408442.1,20,43045802,43044295,1508
8038,BRCA1,672,43170327,43044295,minus,NM_001408426.1,1,43125364,43124017,1348
8039,BRCA1,672,43170327,43044295,minus,NM_001408426.1,2,43115779,43115726,54
8040,BRCA1,672,43170327,43044295,minus,NM_001408426.1,3,43106533,43106456,78
8041,BRCA1,672,43170327,43044295,minus,NM_001408426.1,4,43104956,43104868,89
8042,BRCA1,672,43170327,43044295,minus,NM_001408426.1,5,43104261,43104122,140
8043,BRCA1,672,43170327,43044295,minus,NM_001408426.1,6,43099880,43099775,106
8044,BRCA1,672,43170327,43044295,minus,NM_001408426.1,7,43094860,43094744,117
8045,BRCA1,672,43170327,43044295,minus,NM_001408426.1,8,43091032,43090944,89
8046,BRCA1,672,43170327,43044295,minus,NM_001408426.1,9,43082575,43082404,172
8047,BRCA1,672,43170327,43044295,minus,NM_001408426.1,10,43076614,43076488,127
8048,BRCA1,672,43170327,43044295,minus,NM_001408426.1,11,43074521,43074331,191
8049,BRCA1,672,43170327,43044295,minus,NM_001408426.1,12,43071238,43070928,311
8050,BRCA1,672,43170327,43044295,minus,NM_001408426.1,13,43067695,43067608,88
8051,BRCA1,672,43170327,43044295,minus,NM_001408426.1,14,43063951,43063874,78
8052,BRCA1,672,43170327,43044295,minus,NM_001408426.1,15,43063373,43063333,41
8053,BRCA1,672,43170327,43044295,minus,NM_001408426.1,16,43057135,43057052,84
8054,BRCA1,672,43170327,43044295,minus,NM_001408426.1,17,43051117,43051063,55
8055,BRCA1,672,43170327,43044295,minus,NM_001408426.1,18,43049194,43049121,74
8056,BRCA1,672,43170327,43044295,minus,NM_001408426.1,19,43047703,43047643,61
8057,BRCA1,672,43170327,43044295,minus,NM_001408426.1,20,43045802,43044295,1508
8058,BRCA1,672,43170327,43044295,minus,NM_001407982.1,1,43125364,43124017,1348
8059,BRCA1,672,43170327,43044295,minus,NM_001407982.1,2,43115779,43115726,54
8060,BRCA1,672,43170327,43044295,minus,NM_001407982.1,3,43106533,43106456,78
8061,BRCA1,672,43170327,43044295,minus,NM_001407982.1,4,43104956,43104868,89
8062,BRCA1,672,43170327,43044295,minus,NM_001407982.1,5,43104261,43104122,140
8063,BRCA1,672,43170327,43044295,minus,NM_001407982.1,6,43099880,43099775,106
8064,BRCA1,672,43170327,43044295,minus,NM_001407982.1,7,43097289,43097244,46
8065,BRCA1,672,43170327,43044295,minus,NM_001407982.1,8,43095922,43095846,77
8066,BRCA1,672,43170327,43044295,minus,NM_001407982.1,9,43094860,43094744,117
8067,BRCA1,672,43170327,43044295,minus,NM_001407982.1,10,43091032,43090944,89
8068,BRCA1,672,43170327,43044295,minus,NM_001407982.1,11,43082572,43082404,169
8069,BRCA1,672,43170327,43044295,minus,NM_001407982.1,12,43076614,43076488,127
8070,BRCA1,672,43170327,43044295,minus,NM_001407982.1,13,43074521,43074331,191
8071,BRCA1,672,43170327,43044295,minus,NM_001407982.1,14,43071238,43070928,311
8072,BRCA1,672,43170327,43044295,minus,NM_001407982.1,15,43067695,43067608,88
8073,BRCA1,672,43170327,43044295,minus,NM_001407982.1,16,43063951,43063874,78
8074,BRCA1,672,43170327,43044295,minus,NM_001407982.1,17,43063373,43063333,41
8075,BRCA1,672,43170327,43044295,minus,NM_001407982.1,18,43057135,43057052,84
8076,BRCA1,672,43170327,43044295,minus,NM_001407982.1,19,43051117,43051063,55
8077,BRCA1,672,43170327,43044295,minus,NM_001407982.1,20,43049194,43049121,74
8078,BRCA1,672,43170327,43044295,minus,NM_001407982.1,21,43047703,43047643,61
8079,BRCA1,672,43170327,43044295,minus,NM_001407982.1,22,43045802,43044295,1508
8080,BRCA1,672,43170327,43044295,minus,NM_001407970.1,1,43125364,43124017,1348
8081,BRCA1,672,43170327,43044295,minus,NM_001407970.1,2,43115779,43115726,54
8082,BRCA1,672,43170327,43044295,minus,NM_001407970.1,3,43106533,43106456,78
8083,BRCA1,672,43170327,43044295,minus,NM_001407970.1,4,43104956,43104868,89
8084,BRCA1,672,43170327,43044295,minus,NM_001407970.1,5,43104261,43104122,140
8085,BRCA1,672,43170327,43044295,minus,NM_001407970.1,6,43099880,43099775,106
8086,BRCA1,672,43170327,43044295,minus,NM_001407970.1,7,43097289,43097244,46
8087,BRCA1,672,43170327,43044295,minus,NM_001407970.1,8,43095922,43095846,77
8088,BRCA1,672,43170327,43044295,minus,NM_001407970.1,9,43094860,43094744,117
8089,BRCA1,672,43170327,43044295,minus,NM_001407970.1,10,43091032,43090944,89
8090,BRCA1,672,43170327,43044295,minus,NM_001407970.1,11,43082575,43082404,172
8091,BRCA1,672,43170327,43044295,minus,NM_001407970.1,12,43079399,43079334,66
8092,BRCA1,672,43170327,43044295,minus,NM_001407970.1,13,43076614,43076488,127
8093,BRCA1,672,43170327,43044295,minus,NM_001407970.1,14,43074521,43074331,191
8094,BRCA1,672,43170327,43044295,minus,NM_001407970.1,15,43071238,43070928,311
8095,BRCA1,672,43170327,43044295,minus,NM_001407970.1,16,43067695,43067608,88
8096,BRCA1,672,43170327,43044295,minus,NM_001407970.1,17,43063951,43063874,78
8097,BRCA1,672,43170327,43044295,minus,NM_001407970.1,18,43063373,43063333,41
8098,BRCA1,672,43170327,43044295,minus,NM_001407970.1,19,43057135,43057052,84
8099,BRCA1,672,43170327,43044295,minus,NM_001407970.1,20,43051117,43051063,55
8100,BRCA1,672,43170327,43044295,minus,NM_001407970.1,21,43049194,43049121,74
8101,BRCA1,672,43170327,43044295,minus,NM_001407970.1,22,43047703,43047643,61
8102,BRCA1,672,43170327,43044295,minus,NM_001407970.1,23,43045802,43044295,1508
8103,BRCA1,672,43170327,43044295,minus,NM_001407621.1,1,43125364,43124017,1348
8104,BRCA1,672,43170327,43044295,minus,NM_001407621.1,2,43115779,43115726,54
8105,BRCA1,672,43170327,43044295,minus,NM_001407621.1,3,43106533,43106456,78
8106,BRCA1,672,43170327,43044295,minus,NM_001407621.1,4,43104956,43104868,89
8107,BRCA1,672,43170327,43044295,minus,NM_001407621.1,5,43104261,43104122,140
8108,BRCA1,672,43170327,43044295,minus,NM_001407621.1,6,43099880,43099775,106
8109,BRCA1,672,43170327,43044295,minus,NM_001407621.1,7,43097289,43097244,46
8110,BRCA1,672,43170327,43044295,minus,NM_001407621.1,8,43095922,43095846,77
8111,BRCA1,672,43170327,43044295,minus,NM_001407621.1,9,43094860,43091435,3426
8112,BRCA1,672,43170327,43044295,minus,NM_001407621.1,10,43091032,43090944,89
8113,BRCA1,672,43170327,43044295,minus,NM_001407621.1,11,43082575,43082404,172
8114,BRCA1,672,43170327,43044295,minus,NM_001407621.1,12,43076611,43076488,124
8115,BRCA1,672,43170327,43044295,minus,NM_001407621.1,13,43074521,43074331,191
8116,BRCA1,672,43170327,43044295,minus,NM_001407621.1,14,43071238,43070928,311
8117,BRCA1,672,43170327,43044295,minus,NM_001407621.1,15,43067695,43067608,88
8118,BRCA1,672,43170327,43044295,minus,NM_001407621.1,16,43063951,43063874,78
8119,BRCA1,672,43170327,43044295,minus,NM_001407621.1,17,43063373,43063333,41
8120,BRCA1,672,43170327,43044295,minus,NM_001407621.1,18,43057135,43057052,84
8121,BRCA1,672,43170327,43044295,minus,NM_001407621.1,19,43051117,43051063,55
8122,BRCA1,672,43170327,43044295,minus,NM_001407621.1,20,43049194,43049121,74
8123,BRCA1,672,43170327,43044295,minus,NM_001407621.1,21,43047703,43047643,61
8124,BRCA1,672,43170327,43044295,minus,NM_001407621.1,22,43045802,43044295,1508
8125,BRCA1,672,43170327,43044295,minus,NM_001407593.1,1,43125364,43124017,1348
8126,BRCA1,672,43170327,43044295,minus,NM_001407593.1,2,43115779,43115726,54
8127,BRCA1,672,43170327,43044295,minus,NM_001407593.1,3,43106533,43106456,78
8128,BRCA1,672,43170327,43044295,minus,NM_001407593.1,4,43104956,43104868,89
8129,BRCA1,672,43170327,43044295,minus,NM_001407593.1,5,43104261,43104122,140
8130,BRCA1,672,43170327,43044295,minus,NM_001407593.1,6,43099880,43099775,106
8131,BRCA1,672,43170327,43044295,minus,NM_001407593.1,7,43097289,43097244,46
8132,BRCA1,672,43170327,43044295,minus,NM_001407593.1,8,43095922,43095846,77
8133,BRCA1,672,43170327,43044295,minus,NM_001407593.1,9,43094860,43091435,3426
8134,BRCA1,672,43170327,43044295,minus,NM_001407593.1,10,43091032,43090944,89
8135,BRCA1,672,43170327,43044295,minus,NM_001407593.1,11,43082575,43082404,172
8136,BRCA1,672,43170327,43044295,minus,NM_001407593.1,12,43076614,43076488,127
8137,BRCA1,672,43170327,43044295,minus,NM_001407593.1,13,43074521,43074331,191
8138,BRCA1,672,43170327,43044295,minus,NM_001407593.1,14,43071238,43070928,311
8139,BRCA1,672,43170327,43044295,minus,NM_001407593.1,15,43067695,43067608,88
8140,BRCA1,672,43170327,43044295,minus,NM_001407593.1,16,43063951,43063874,78
8141,BRCA1,672,43170327,43044295,minus,NM_001407593.1,17,43063373,43063333,41
8142,BRCA1,672,43170327,43044295,minus,NM_001407593.1,18,43057135,43057052,84
8143,BRCA1,672,43170327,43044295,minus,NM_001407593.1,19,43051117,43051063,55
8144,BRCA1,672,43170327,43044295,minus,NM_001407593.1,20,43049194,43049121,74
8145,BRCA1,672,43170327,43044295,minus,NM_001407593.1,21,43047703,43047643,61
8146,BRCA1,672,43170327,43044295,minus,NM_001407593.1,22,43045802,43044295,1508
8147,TP53,7157,7687490,7668421,minus,NM_001276761.3,1,7687490,7687377,114
8148,TP53,7157,7687490,7668421,minus,NM_001276761.3,2,7676619,7676521,99
8149,TP53,7157,7687490,7668421,minus,NM_001276761.3,3,7676403,7676382,22
8150,TP53,7157,7687490,7668421,minus,NM_001276761.3,4,7676272,7675994,279
8151,TP53,7157,7687490,7668421,minus,NM_001276761.3,5,7675236,7675053,184
8152,TP53,7157,7687490,7668421,minus,NM_001276761.3,6,7674971,7674859,113
8153,TP53,7157,7687490,7668421,minus,NM_001276761.3,7,7674290,7674181,110
8154,TP53,7157,7687490,7668421,minus,NM_001276761.3,8,7673837,7673701,137
8155,TP53,7157,7687490,7668421,minus,NM_001276761.3,9,7673608,7673535,74
8156,TP53,7157,7687490,7668421,minus,NM_001276761.3,10,7670715,7670609,107
8157,TP53,7157,7687490,7668421,minus,NM_001276761.3,11,7669690,7668421,1270
8158,TP53,7157,7687490,7668421,minus,NM_001126112.3,1,7687490,7687377,114
8159,TP53,7157,7687490,7668421,minus,NM_001126112.3,2,7676619,7676521,99
8160,TP53,7157,7687490,7668421,minus,NM_001126112.3,3,7676403,7676382,22
8161,TP53,7157,7687490,7668421,minus,NM_001126112.3,4,7676272,7675994,279
8162,TP53,7157,7687490,7668421,minus,NM_001126112.3,5,7675236,7675053,184
8163,TP53,7157,7687490,7668421,minus,NM_001126112.3,6,7674971,7674859,113
8164,TP53,7157,7687490,7668421,minus,NM_001126112.3,7,7674290,7674181,110
8165,TP53,7157,7687490,7668421,minus,NM_001126112.3,8,7673837,7673701,137
8166,TP53,7157,7687490,7668421,minus,NM_001126112.3,9,7673608,7673535,74
8167,TP53,7157,7687490,7668421,minus,NM_001126112.3,10,7670715,7670609,107
8168,TP53,7157,7687490,7668421,minus,NM_001126112.3,11,7669690,7668421,1270
8169,TP53,7157,7687490,7668421,minus,NM_001407269.1,1,7687490,7687377,114
8170,TP53,7157,7687490,7668421,minus,NM_001407269.1,2,7676619,7676521,99
8171,TP53,7157,7687490,7668421,minus,NM_001407269.1,3,7676403,7676382,22
8172,TP53,7157,7687490,7668421,minus,NM_001407269.1,4,7676272,7675994,279
8173,TP53,7157,7687490,7668421,minus,NM_001407269.1,5,7675236,7675053,184
8174,TP53,7157,7687490,7668421,minus,NM_001407269.1,6,7674971,7674859,113
8175,TP53,7157,7687490,7668421,minus,NM_001407269.1,7,7674290,7674181,110
8176,TP53,7157,7687490,7668421,minus,NM_001407269.1,8,7673837,7673701,137
8177,TP53,7157,7687490,7668421,minus,NM_001407269.1,9,7673608,7673535,74
8178,TP53,7157,7687490,7668421,minus,NM_001407269.1,10,7673339,7673207,133
8179,TP53,7157,7687490,7668421,minus,NM_001407269.1,11,7670715,7670609,107
8180,TP53,7157,7687490,7668421,minus,NM_001407269.1,12,7669690,7668421,1270
8181,TP53,7157,7687490,7668421,minus,NM_001407268.1,1,7687490,7687377,114
8182,TP53,7157,7687490,7668421,minus,NM_001407268.1,2,7676619,7676521,99
8183,TP53,7157,7687490,7668421,minus,NM_001407268.1,3,7676403,7676382,22
8184,TP53,7157,7687490,7668421,minus,NM_001407268.1,4,7676272,7675994,279
8185,TP53,7157,7687490,7668421,minus,NM_001407268.1,5,7675236,7675053,184
8186,TP53,7157,7687490,7668421,minus,NM_001407268.1,6,7674971,7674859,113
8187,TP53,7157,7687490,7668421,minus,NM_001407268.1,7,7674290,7674181,110
8188,TP53,7157,7687490,7668421,minus,NM_001407268.1,8,7673837,7673701,137
8189,TP53,7157,7687490,7668421,minus,NM_001407268.1,9,7673608,7673535,74
8190,TP53,7157,7687490,7668421,minus,NM_001407268.1,10,7673339,7673207,133
8191,TP53,7157,7687490,7668421,minus,NM_001407268.1,11,7670715,7670609,107
8192,TP53,7157,7687490,7668421,minus,NM_001407268.1,12,7669690,7668421,1270
8193,TP53,7157,7687490,7668421,minus,NM_000546.6,1,7687490,7687377,114
8194,TP53,7157,7687490,7668421,minus,NM_000546.6,2,7676622,7676521,102
8195,TP53,7157,7687490,7668421,minus,NM_000546.6,3,7676403,7676382,22
8196,TP53,7157,7687490,7668421,minus,NM_000546.6,4,7676272,7675994,279
8197,TP53,7157,7687490,7668421,minus,NM_000546.6,5,7675236,7675053,184
8198,TP53,7157,7687490,7668421,minus,NM_000546.6,6,7674971,7674859,113
8199,TP53,7157,7687490,7668421,minus,NM_000546.6,7,7674290,7674181,110
8200,TP53,7157,7687490,7668421,minus,NM_000546.6,8,7673837,7673701,137
8201,TP53,7157,7687490,7668421,minus,NM_000546.6,9,7673608,7673535,74
8202,TP53,7157,7687490,7668421,minus,NM_000546.6,10,7670715,7670609,107
8203,TP53,7157,7687490,7668421,minus,NM_000546.6,11,7669690,7668421,1270
8204,TP53,7157,7687490,7668421,minus,NM_001276760.3,1,7687490,7687377,114
8205,TP53,7157,7687490,7668421,minus,NM_001276760.3,2,7676622,7676521,102
8206,TP53,7157,7687490,7668421,minus,NM_001276760.3,3,7676403,7676382,22
8207,TP53,7157,7687490,7668421,minus,NM_001276760.3,4,7676272,7675994,279
8208,TP53,7157,7687490,7668421,minus,NM_001276760.3,5,7675236,7675053,184
8209,TP53,7157,7687490,7668421,minus,NM_001276760.3,6,7674971,7674859,113
8210,TP53,7157,7687490,7668421,minus,NM_001276760.3,7,7674290,7674181,110
8211,TP53,7157,7687490,7668421,minus,NM_001276760.3,8,7673837,7673701,137
8212,TP53,7157,7687490,7668421,minus,NM_001276760.3,9,7673608,7673535,74
8213,TP53,7157,7687490,7668421,minus,NM_001276760.3,10,7670715,7670609,107
8214,TP53,7157,7687490,7668421,minus,NM_001276760.3,11,7669690,7668421,1270
8215,TP53,7157,7687490,7668421,minus,NM_001276695.3,1,7687490,7687377,114
8216,TP53,7157,7687490,7668421,minus,NM_001276695.3,2,7676622,7676521,102
8217,TP53,7157,7687490,7668421,minus,NM_001276695.3,3,7676403,7676382,22
8218,TP53,7157,7687490,7668421,minus,NM_001276695.3,4,7676272,7675994,279
8219,TP53,7157,7687490,7668421,minus,NM_001276695.3,5,7675236,7675053,184
8220,TP53,7157,7687490,7668421,minus,NM_001276695.3,6,7674971,7674859,113
8221,TP53,7157,7687490,7668421,minus,NM_001276695.3,7,7674290,7674181,110
8222,TP53,7157,7687490,7668421,minus,NM_001276695.3,8,7673837,7673701,137
8223,TP53,7157,7687490,7668421,minus,NM_001276695.3,9,7673608,7673535,74
8224,TP53,7157,7687490,7668421,minus,NM_001276695.3,10,7673266,7673207,60
8225,TP53,7157,7687490,7668421,minus,NM_001276695.3,11,7670715,7670609,107
8226,TP53,7157,7687490,7668421,minus,NM_001276695.3,12,7669690,7668421,1270
8227,TP53,7157,7687490,7668421,minus,NM_001126113.3,1,7687490,7687377,114
8228,TP53,7157,7687490,7668421,minus,NM_001126113.3,2,7676622,7676521,102
8229,TP53,7157,7687490,7668421,minus,NM_001126113.3,3,7676403,7676382,22
8230,TP53,7157,7687490,7668421,minus,NM_001126113.3,4,7676272,7675994,279
8231,TP53,7157,7687490,7668421,minus,NM_001126113.3,5,7675236,7675053,184
8232,TP53,7157,7687490,7668421,minus,NM_001126113.3,6,7674971,7674859,113
8233,TP53,7157,7687490,7668421,minus,NM_001126113.3,7,7674290,7674181,110
8234,TP53,7157,7687490,7668421,minus,NM_001126113.3,8,7673837,7673701,137
8235,TP53,7157,7687490,7668421,minus,NM_001126113.3,9,7673608,7673535,74
8236,TP53,7157,7687490,7668421,minus,NM_001126113.3,10,7673266,7673207,60
8237,TP53,7157,7687490,7668421,minus,NM_001126113.3,11,7670715,7670609,107
8238,TP53,7157,7687490,7668421,minus,NM_001126113.3,12,7669690,7668421,1270
8239,TP53,7157,7687490,7668421,minus,NM_001276696.3,1,7687490,7687377,114
8240,TP53,7157,7687490,7668421,minus,NM_001276696.3,2,7676622,7676521,102
8241,TP53,7157,7687490,7668421,minus,NM_001276696.3,3,7676403,7676382,22
8242,TP53,7157,7687490,7668421,minus,NM_001276696.3,4,7676272,7675994,279
8243,TP53,7157,7687490,7668421,minus,NM_001276696.3,5,7675236,7675053,184
8244,TP53,7157,7687490,7668421,minus,NM_001276696.3,6,7674971,7674859,113
8245,TP53,7157,7687490,7668421,minus,NM_001276696.3,7,7674290,7674181,110
8246,TP53,7157,7687490,7668421,minus,NM_001276696.3,8,7673837,7673701,137
8247,TP53,7157,7687490,7668421,minus,NM_001276696.3,9,7673608,7673535,74
8248,TP53,7157,7687490,7668421,minus,NM_001276696.3,10,7673339,7673207,133
8249,TP53,7157,7687490,7668421,minus,NM_001276696.3,11,7670715,7670609,107
8250,TP53,7157,7687490,7668421,minus,NM_001276696.3,12,7669690,7668421,1270
8251,TP53,7157,7687490,7668421,minus,NM_001126114.3,1,7687490,7687377,114
8252,TP53,7157,7687490,7668421,minus,NM_001126114.3,2,7676622,7676521,102
8253,TP53,7157,7687490,7668421,minus,NM_001126114.3,3,7676403,7676382,22
8254,TP53,7157,7687490,7668421,minus,NM_001126114.3,4,7676272,7675994,279
8255,TP53,7157,7687490,7668421,minus,NM_001126114.3,5,7675236,7675053,184
8256,TP53,7157,7687490,7668421,minus,NM_001126114.3,6,7674971,7674859,113
8257,TP53,7157,7687490,7668421,minus,NM_001126114.3,7,7674290,7674181,110
8258,TP53,7157,7687490,7668421,minus,NM_001126114.3,8,7673837,7673701,137
8259,TP53,7157,7687490,7668421,minus,NM_001126114.3,9,7673608,7673535,74
8260,TP53,7157,7687490,7668421,minus,NM_001126114.3,10,7673339,7673207,133
8261,TP53,7157,7687490,7668421,minus,NM_001126114.3,11,7670715,7670609,107
8262,TP53,7157,7687490,7668421,minus,NM_001126114.3,12,7669690,7668421,1270
8263,TP53,7157,7687490,7668421,minus,NM_001126118.2,1,7687490,7687377,114
8264,TP53,7157,7687490,7668421,minus,NM_001126118.2,2,7676622,7676382,241
8265,TP53,7157,7687490,7668421,minus,NM_001126118.2,3,7676272,7675994,279
8266,TP53,7157,7687490,7668421,minus,NM_001126118.2,4,7675236,7675053,184
8267,TP53,7157,7687490,7668421,minus,NM_001126118.2,5,7674971,7674859,113
8268,TP53,7157,7687490,7668421,minus,NM_001126118.2,6,7674290,7674181,110
8269,TP53,7157,7687490,7668421,minus,NM_001126118.2,7,7673837,7673701,137
8270,TP53,7157,7687490,7668421,minus,NM_001126118.2,8,7673608,7673535,74
8271,TP53,7157,7687490,7668421,minus,NM_001126118.2,9,7670715,7670609,107
8272,TP53,7157,7687490,7668421,minus,NM_001126118.2,10,7669690,7668421,1270
8273,TP53,7157,7687490,7668421,minus,NM_001407262.1,1,7687490,7687377,114
8274,TP53,7157,7687490,7668421,minus,NM_001407262.1,2,7677427,7677325,103
